chembl_id,canonical_smiles,ic50,mol,MolWt,LogP,TPSA,NumHAcceptors,NumHDonors,RingCount
CHEMBL336625,CCCCCCSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)c1ccccc1,700.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C492B90>,408.57100000000014,6.0304200000000066,51.02,5,0,3
CHEMBL297273,Nc1nc(O)c2nn(-c3cccc(C(=O)NCc4ccccc4Sc4ccccc4CO)c3)nc2n1,300.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C492C00>,499.5560000000002,3.0718000000000005,152.07,10,4,5
CHEMBL343661,N#C/C=C1\CCN(CC2CCCCN2C(=O)Cc2ccc(Cl)c(Cl)c2)C1,690.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C492C70>,392.33000000000004,4.072680000000003,47.34,3,0,3
CHEMBL262726,COc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,45.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C492CE0>,333.4120000000001,1.2369,103.53,6,1,2
CHEMBL555771,Cc1cn(-c2cccc(OCCOS(N)(=O)=O)c2)cn1.Cl,210.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C492D50>,333.79699999999997,1.20142,96.43999999999998,6,1,2
CHEMBL542496,CC(=O)Nc1nnc(S(N)(=O)=O)s1.Cl,72.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C492DC0>,258.712,-0.4343000000000002,115.03999999999999,6,2,1
CHEMBL146555,COC(=O)[C@@H]1CCC[C@@H](CN2CCCC2)N1C(=O)Cc1ccc(Cl)c(Cl)c1,110.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C492E30>,413.34500000000014,3.554400000000002,49.85,4,0,3
CHEMBL88972,O=C(O)c1ccc(C(=O)O)nc1,5500.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C492EA0>,167.12,0.478,87.49,3,2,1
CHEMBL166658,O=C(NS(=O)(=O)c1cccc2ccccc12)c1ccc(C(=O)O)nc1,4400.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C492F10>,356.3590000000001,2.0517,113.43,5,2,3
CHEMBL55055,Oc1nc(-c2ccc(CCN3CCN(c4cccc5ccccc45)CC3)cc2)cs1,80.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C492F80>,415.5620000000001,5.033600000000004,39.60000000000001,5,1,5
CHEMBL55055,Oc1nc(-c2ccc(CCN3CCN(c4cccc5ccccc45)CC3)cc2)cs1,65.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C492FF0>,415.5620000000001,5.033600000000004,39.60000000000001,5,1,5
CHEMBL55055,Oc1nc(-c2ccc(CCN3CCN(c4cccc5ccccc45)CC3)cc2)cs1,249.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493060>,415.5620000000001,5.033600000000004,39.60000000000001,5,1,5
CHEMBL313046,Cn1cncc1C[C@H]1COC(=O)C1,2890.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4930D0>,180.20699999999997,0.5257,44.120000000000005,4,0,2
CHEMBL301146,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](NC(=O)OCCC(C)C)C(C)C,5.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493140>,746.0430000000002,6.787700000000006,135.66,8,3,3
CHEMBL301146,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](NC(=O)OCCC(C)C)C(C)C,56.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4931B0>,746.0430000000002,6.787700000000006,135.66,8,3,3
CHEMBL101015,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCO)NC(=O)CCCCCCCCCCCCC,30.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493220>,663.9179999999996,9.322700000000005,131.39000000000001,7,3,0
CHEMBL101015,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCO)NC(=O)CCCCCCCCCCCCC,3500.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493290>,663.9179999999996,9.322700000000005,131.39000000000001,7,3,0
CHEMBL10050,O=c1oc(Nc2ccccc2Cl)nc2ccccc12,6500.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493300>,272.69100000000003,3.585000000000001,55.13,4,1,3
CHEMBL10050,O=c1oc(Nc2ccccc2Cl)nc2ccccc12,8000.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493370>,272.69100000000003,3.585000000000001,55.13,4,1,3
CHEMBL276438,O=c1oc(Nc2ccccc2I)nc2ccccc12,3500.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4933E0>,364.14200000000005,3.536200000000001,55.13,4,1,3
CHEMBL431257,COc1cc(-c2nc3c(N)nc(N)nc3[nH]2)cc(OC)c1OC,2200.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493450>,316.3210000000001,1.2100999999999997,134.19,8,3,3
CHEMBL106070,COc1ccc(OC)c(-c2nc3c(N)nc(N)nc3[nH]2)c1,3500.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4934C0>,286.29499999999996,1.2014999999999998,124.96000000000001,7,3,3
CHEMBL106070,COc1ccc(OC)c(-c2nc3c(N)nc(N)nc3[nH]2)c1,1700.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493530>,286.29499999999996,1.2014999999999998,124.96000000000001,7,3,3
CHEMBL113001,CCCc1cc(C(=O)N[C@@H](CC(F)C(=O)O)C(=O)O)ccc1NCc1cnc2nc(N)nc(N)c2n1,0.01,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4935A0>,500.4910000000002,1.144600000000001,219.33000000000004,10,6,3
CHEMBL113001,CCCc1cc(C(=O)N[C@@H](CC(F)C(=O)O)C(=O)O)ccc1NCc1cnc2nc(N)nc(N)c2n1,0.0293,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493610>,500.4910000000002,1.144600000000001,219.33000000000004,10,6,3
CHEMBL165149,N#CCOc1c(-c2ccccc2)c(O)nc2cc(Cl)ccc12,320.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493680>,310.74000000000007,4.163180000000001,66.14,4,1,3
CHEMBL109419,COc1ccc(-c2nc3cc(-c4cc(F)cc(F)c4)ccc3o2)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O,400.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4936F0>,526.4510000000002,5.9474000000000045,109.94000000000003,6,1,6
CHEMBL150464,Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)N[C@@H](C)c4cccc5ccccc45)CC3)ccc2s1,8500.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493760>,518.6830000000001,3.992620000000003,77.93,7,2,5
CHEMBL149470,Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)N[C@H]4CCCc5ccccc54)CC3)ccc2s1,77.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4937D0>,494.66100000000023,3.155820000000002,77.93,7,2,5
CHEMBL306069,N.N.NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@H](Cc1cc(Br)cc(C2(C(F)(F)F)N=N2)c1)NC(=O)c1cc(Br)cc(C2(C(F)(F)F)N=N2)c1,15.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493840>,953.377,6.678300000000005,278.26,10,7,5
CHEMBL325431,Cc1ccc(NC2=C(Cl)C(=O)c3ncncc3C2=O)cc1C,4490.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4938B0>,313.7440000000001,3.0349400000000006,71.95,5,1,3
CHEMBL325431,Cc1ccc(NC2=C(Cl)C(=O)c3ncncc3C2=O)cc1C,3730.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493920>,313.7440000000001,3.0349400000000006,71.95,5,1,3
CHEMBL325431,Cc1ccc(NC2=C(Cl)C(=O)c3ncncc3C2=O)cc1C,990.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493990>,313.7440000000001,3.0349400000000006,71.95,5,1,3
CHEMBL341510,N=C(N)c1cccc(N[C@H](C(=O)Nc2ccc(N3CCCCC3=O)cc2)c2ccccc2)c1,15.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493A00>,441.5350000000002,4.279470000000003,111.31,4,4,4
CHEMBL18662,O=C1c2nc[nH]c2N(Cc2ccccn2)C2=NCCN12,128.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493A70>,268.28,0.6367,77.48,5,1,4
CHEMBL321937,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)OC,280.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493AE0>,879.0729999999999,2.39920000000001,267.48999999999995,11,8,3
CHEMBL321937,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)OC,6500.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493B50>,879.0729999999999,2.39920000000001,267.48999999999995,11,8,3
CHEMBL413966,CN1CCC(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)C1,20.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493BC0>,336.3950000000001,2.6538000000000004,65.54,4,1,4
CHEMBL413966,CN1CCC(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)C1,50.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493C30>,336.3950000000001,2.6538000000000004,65.54,4,1,4
CHEMBL3350139,CC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,45.9,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493CA0>,344.4110000000001,0.6807999999999996,82.03,5,3,5
CHEMBL537976,Cl.NCCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13,960.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493D10>,447.9230000000003,1.4232999999999998,145.66,9,6,4
CHEMBL539997,CCN(CC)CCn1nc2c3c(c(NCCN4CCNCC4)ccc31)C(=O)c1ccccc1-2.Cl,500.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493D80>,483.06000000000023,3.3284000000000016,65.43,7,2,5
CHEMBL543743,Cl.NCCCNc1ccc2c3c(nn2CCN)-c2c(O)ccc(O)c2C(=O)c13,310.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493DF0>,403.8700000000002,1.8001,139.42000000000002,8,5,4
CHEMBL543271,CN(CCO)CCn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1c(O)ccc(O)c1-2.Cl,330.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493E60>,491.97600000000017,0.9985999999999999,143.11,10,6,4
CHEMBL542805,CN(C)CCCn1nc2c3c(c(NCCCN)ccc31)C(=O)c1c(O)ccc(O)c1-2.Cl,800.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493ED0>,445.9510000000002,2.793100000000001,116.64000000000001,8,4,4
CHEMBL537705,CN(C)CCNCCn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1c(O)ccc(O)c1-2.Cl,1400.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C493F40>,505.0190000000003,1.2257000000000007,134.91000000000003,10,6,4
CHEMBL17709,CN(C)CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,1500.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494040>,296.33000000000004,1.8735999999999997,65.54,4,1,3
CHEMBL17709,CN(C)CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,700.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4940B0>,296.33000000000004,1.8735999999999997,65.54,4,1,3
CHEMBL17162,CN1CCN(NC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,60.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494120>,352.39800000000014,1.657399999999999,80.81,5,2,4
CHEMBL17162,CN1CCN(NC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,900.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494190>,352.39800000000014,1.657399999999999,80.81,5,2,4
CHEMBL40642,CSCSc1cc(Cc2ccccc2)c(C(C)C)c(O)n1,5600.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494200>,319.49500000000006,4.914000000000004,33.120000000000005,4,1,2
CHEMBL5314375,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1.O.O,0.06,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494270>,315.21900000000005,-3.311199999999999,210.89999999999998,7,4,1
CHEMBL5314375,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1.O.O,0.075,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4942E0>,315.21900000000005,-3.311199999999999,210.89999999999998,7,4,1
CHEMBL5314375,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1.O.O,0.065,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494350>,315.21900000000005,-3.311199999999999,210.89999999999998,7,4,1
CHEMBL5314375,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1.O.O,0.09,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4943C0>,315.21900000000005,-3.311199999999999,210.89999999999998,7,4,1
CHEMBL5314375,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1.O.O,0.055,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494430>,315.21900000000005,-3.311199999999999,210.89999999999998,7,4,1
CHEMBL5314375,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1.O.O,0.05,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4944A0>,315.21900000000005,-3.311199999999999,210.89999999999998,7,4,1
CHEMBL99615,CC(C)(C)NC(=O)[C@@H]1CCC2C3CCC4=CC(=O)CCN4C3=CC[C@@]21C,127.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494510>,356.51000000000016,3.789900000000003,49.410000000000004,3,1,4
CHEMBL99615,CC(C)(C)NC(=O)[C@@H]1CCC2C3CCC4=CC(=O)CCN4C3=CC[C@@]21C,122.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494580>,356.51000000000016,3.789900000000003,49.410000000000004,3,1,4
CHEMBL557387,Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3csc(NC(=O)c4ccc(N(CCCl)CCCl)cc4)n3)cn2C)cc1C(=O)NCCC(=N)N,32.46,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4945F0>,738.1019999999999,4.338670000000001,192.26,10,6,4
CHEMBL68711,COC(=O)c1c2c(n(C)c1C)C(=O)C=C1N(C(=O)c3cc4cc(OC)c(OC)c(OC)c4n3C)C[C@H]3C[C@]123,890.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494660>,519.5540000000004,3.131520000000002,101.23000000000002,9,0,6
CHEMBL68711,COC(=O)c1c2c(n(C)c1C)C(=O)C=C1N(C(=O)c3cc4cc(OC)c(OC)c(OC)c4n3C)C[C@H]3C[C@]123,230.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4946D0>,519.5540000000004,3.131520000000002,101.23000000000002,9,0,6
CHEMBL51282,CN(C)c1ccc(-c2nc(SCCOCCSc3nc(-c4ccc(N(C)C)cc4)c(-c4ccc(N(C)C)cc4)[nH]3)[nH]c2-c2ccc(N(C)C)cc2)cc1,134.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494740>,747.0509999999999,8.965800000000005,79.55,9,2,6
CHEMBL51282,CN(C)c1ccc(-c2nc(SCCOCCSc3nc(-c4ccc(N(C)C)cc4)c(-c4ccc(N(C)C)cc4)[nH]3)[nH]c2-c2ccc(N(C)C)cc2)cc1,370.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4947B0>,747.0509999999999,8.965800000000005,79.55,9,2,6
CHEMBL48271,c1ccc(-c2nc(SCCCCCSCc3ccccn3)[nH]c2-c2ccccc2)cc1,310.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494820>,445.657,7.3345000000000065,41.57,4,1,4
CHEMBL48271,c1ccc(-c2nc(SCCCCCSCc3ccccn3)[nH]c2-c2ccccc2)cc1,3930.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494890>,445.657,7.3345000000000065,41.57,4,1,4
CHEMBL124066,O=C1N[C@@H](Cc2ccccc2)C(=O)N2[C@H]3Nc4ccccc4C3(C34C[C@H]5C(=O)N[C@@H](Cc6ccccc6)C(=O)N5[C@H]3Nc3ccccc34)C[C@@H]12,240.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494900>,664.7660000000001,3.0496000000000008,122.88000000000001,6,4,10
CHEMBL160509,C#C/C(C)=C/CO/N=C1/CN2CCC1C2,21.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494970>,204.27299999999994,1.274,24.83,3,0,2
CHEMBL156445,COc1cccc(C#C/C(C)=C\CO/N=C2\CN3CCC2C3)c1,88.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4949E0>,310.39700000000005,2.701100000000001,34.06,4,0,3
CHEMBL156445,COc1cccc(C#C/C(C)=C\CO/N=C2\CN3CCC2C3)c1,0.52,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494A50>,310.39700000000005,2.701100000000001,34.06,4,0,3
CHEMBL405426,C/C(C#Cc1ccc(Cl)cc1)=C/CO/N=C1/CN2CCC1C2,81.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494AC0>,314.8160000000001,3.345900000000002,24.83,3,0,3
CHEMBL405426,C/C(C#Cc1ccc(Cl)cc1)=C/CO/N=C1/CN2CCC1C2,0.45,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494B30>,314.8160000000001,3.345900000000002,24.83,3,0,3
CHEMBL278521,CCCCCCCCCC[C@@H]1CC[C@H]2[C@H](O)CCCN2C1,170.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494BA0>,295.511,4.752500000000004,23.47,2,1,2
CHEMBL57309,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)c(Cl)c1,1.04,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494C10>,458.9670000000002,5.397800000000005,92.42,5,2,3
CHEMBL284237,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,3.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494C80>,221.303,3.150500000000002,12.03,1,1,4
CHEMBL51300,CC(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3C4[C@@H](C)[C@H](C)CC[C@]4(C(=O)O)CC[C@]32C)[C@@]1(C)CCCN,300.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494CF0>,457.74300000000045,7.303500000000007,63.31999999999999,2,2,4
CHEMBL278823,CC(C)[C@@H](COCc1ccccc1)NC(=O)C(F)(F)C(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)[C@H](NC(=O)OCc1ccccc1)C(C)C,2000.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494D60>,757.8750000000002,6.8059000000000065,132.05999999999997,7,3,4
CHEMBL545437,CCOC(=O)COc1ccc2c(c1)C[C@@H](NC[C@H](O)c1cccc(Cl)c1)CC2.Cl,3.5,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494DD0>,440.36700000000013,3.884200000000003,67.79,5,2,3
CHEMBL545437,CCOC(=O)COc1ccc2c(c1)C[C@@H](NC[C@H](O)c1cccc(Cl)c1)CC2.Cl,499.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494E40>,440.36700000000013,3.884200000000003,67.79,5,2,3
CHEMBL309582,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(Cc3cccc(O)c3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,127.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494EB0>,658.8620000000002,2.7032000000000007,148.51,9,4,4
CHEMBL138231,CCCCCCCCCCCCC(N)(CO)CO,270.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494F20>,259.4339999999999,2.9795000000000003,66.48,3,3,0
CHEMBL168265,CCCCCCCCCCCCCCCCCCC(N)C(=O)O,130.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C494F90>,327.55299999999994,6.0499000000000045,63.32000000000001,2,2,0
CHEMBL137860,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccccc3Cl)oc(=O)c12,610.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C495000>,374.84900000000016,4.1019200000000025,72.2,5,1,3
CHEMBL137860,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccccc3Cl)oc(=O)c12,35.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C495070>,374.84900000000016,4.1019200000000025,72.2,5,1,3
CHEMBL137860,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccccc3Cl)oc(=O)c12,380.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4950E0>,374.84900000000016,4.1019200000000025,72.2,5,1,3
CHEMBL343931,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccc(Cl)s3)oc(=O)c12,210.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C495150>,380.87800000000016,4.163420000000002,72.2,6,1,3
CHEMBL343931,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccc(Cl)s3)oc(=O)c12,17.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4951C0>,380.87800000000016,4.163420000000002,72.2,6,1,3
CHEMBL343931,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccc(Cl)s3)oc(=O)c12,280.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C495230>,380.87800000000016,4.163420000000002,72.2,6,1,3
CHEMBL138479,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3cccn3C)oc(=O)c12,1000.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4952A0>,343.40800000000013,2.787020000000001,77.13,6,1,3
CHEMBL138479,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3cccn3C)oc(=O)c12,29.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C495310>,343.40800000000013,2.787020000000001,77.13,6,1,3
CHEMBL138479,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3cccn3C)oc(=O)c12,220.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C495380>,343.40800000000013,2.787020000000001,77.13,6,1,3
CHEMBL422823,Cc1csc2nc([C@H](C)NC(=O)/C=C(\Sc3ccccc3)c3ccccc3)oc(=O)c12,3100.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4953F0>,448.5690000000002,5.568520000000005,72.2,6,1,4
CHEMBL422823,Cc1csc2nc([C@H](C)NC(=O)/C=C(\Sc3ccccc3)c3ccccc3)oc(=O)c12,140.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C495460>,448.5690000000002,5.568520000000005,72.2,6,1,4
CHEMBL422823,Cc1csc2nc([C@H](C)NC(=O)/C=C(\Sc3ccccc3)c3ccccc3)oc(=O)c12,1900.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4954D0>,448.5690000000002,5.568520000000005,72.2,6,1,4
CHEMBL352367,CCCN(Cc1ccc(Oc2ccccc2)cc1)C(=O)[C@H]1[C@@H](C(=O)O)[C@H](C(=O)O)O[C@@H]1C(=O)N(CCC)Cc1ccc(Oc2ccccc2)cc1,3000.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C495540>,694.7810000000003,6.617600000000006,142.91,7,2,5
CHEMBL64739,Cc1cc(COc2ccc(N3CC[C@H]([C@H](O)C(=O)NO)C3=O)cc2)c2ccccc2n1,3.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4955B0>,421.4530000000001,2.3414200000000003,111.99,6,3,4
CHEMBL64739,Cc1cc(COc2ccc(N3CC[C@H]([C@H](O)C(=O)NO)C3=O)cc2)c2ccccc2n1,2400.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C495620>,421.4530000000001,2.3414200000000003,111.99,6,3,4
CHEMBL79471,COc1ccc2c(Cc3c(Cl)cncc3Cl)nnc(-c3nccs3)c2c1,14.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C495690>,403.2940000000001,5.054500000000003,60.790000000000006,6,0,4
CHEMBL79471,COc1ccc2c(Cc3c(Cl)cncc3Cl)nnc(-c3nccs3)c2c1,14.13,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C495700>,403.2940000000001,5.054500000000003,60.790000000000006,6,0,4
CHEMBL311025,CCC(=O)N1Cc2cc(OC)ccc2C(Cc2c(Cl)cncc2Cl)=N1,28.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C495770>,378.25899999999996,4.096000000000004,54.790000000000006,4,0,3
CHEMBL311025,CCC(=O)N1Cc2cc(OC)ccc2C(Cc2c(Cl)cncc2Cl)=N1,28.18,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4957E0>,378.25899999999996,4.096000000000004,54.790000000000006,4,0,3
CHEMBL13256,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)O,230.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C495850>,673.812,1.2719000000000047,225.64999999999998,9,6,2
CHEMBL277471,O=C1NC(=O)c2c1c1c3ccccc3ncc1c1[nH]c3ccccc3c21,683.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4958C0>,337.3380000000001,3.9061000000000012,74.85,3,2,6
CHEMBL277471,O=C1NC(=O)c2c1c1c3ccccc3ncc1c1[nH]c3ccccc3c21,390.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C495930>,337.3380000000001,3.9061000000000012,74.85,3,2,6
CHEMBL277471,O=C1NC(=O)c2c1c1c3ccccc3ncc1c1[nH]c3ccccc3c21,660.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C4959A0>,337.3380000000001,3.9061000000000012,74.85,3,2,6
CHEMBL289404,O=C(Cc1ccncc1)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,2500.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C495A10>,429.95100000000025,4.895600000000004,46.09,3,0,5
CHEMBL335177,O=C(NO)[C@H]1CCC[C@@H]1C(=O)Nc1ccc(OCc2ccncc2)cc1,620.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C495A80>,355.39400000000006,2.5208000000000004,100.55000000000001,5,3,3
CHEMBL135696,O=C(NO)[C@H]1CCCC[C@@H]1C(=O)Nc1ccc(COc2ccnc3ccccc23)cc1,8.0,<rdkit.Chem.rdchem.Mol object at 0x000001FE3C495AF0>,419.4810000000001,4.0641000000000025,100.55000000000001,5,3,4
